=== Packet at 2025-09-22T19:21:44.300650 ===
From: 127.0.0.1:57845
Size: 4992 bytes
Data:
send0,6305,6305
1,26021,16163
2,43273,25199
3,37512,28277
4,34263,29474
5,12498,26645
6,6833,23815
7,1168,20984
8,13235,20123
9,29334,21044
10,51883,23847
11,65535,27321
12,65535,30261
13,65535,32780
14,65535,34964
15,65535,36875
16,65535,38560
17,65535,40059
18,65535,41400
19,65535,42607
20,65535,43698
21,65535,44691
22,65535,45597
23,65535,46428
24,65535,47192
25,65535,47898
26,65535,48551
27,65535,49157
28,58605,49483
29,3824,47961
30,1104,47788
31,976,46953
32,1008,45544
33,1200,44334
34,16307,43735
35,65535,45503
36,65535,47460
37,65535,49605
38,65535,51349
39,65535,52555
40,65535,53010
41,65535,53010
42,65535,53010
43,65535,53010
44,65535,53010
45,65535,53010
46,65535,53010
47,65535,53010
48,65535,53010
49,65535,53010
50,65535,53010
51,65535,53010
52,64958,52991
53,65535,52991
54,65535,52991
55,65535,52991
56,65535,52991
57,65535,52991
58,65535,53222
59,65535,55279
60,65535,57427
61,60557,59413
62,39048,60681
63,34023,61775
64,43914,62695
65,58365,62456
66,65535,62456
67,64990,62438
68,65535,62438
69,53388,62033
70,39801,61175
71,30182,59997
72,20436,58494
73,9186,56615
74,1184,54470
75,1184,52325
76,1200,50181
77,1200,48036
78,1184,45891
79,1008,43740
80,1200,41596
81,1200,39451
82,1184,37326
83,1200,35181
84,1168,33036
85,1168,30890
86,704,28729
87,1216,26585
88,1216,24441
89,1200,22297
90,3456,20227
91,9890,18538
92,8081,17506
93,960,16404
94,976,14973
95,960,13059
96,1184,10914
97,1200,8788
98,1168,6642
99,1200,4903
100,656,3598
101,688,2615
102,480,1950
103,1216,1684
104,880,1674
105,1184,1674
106,1216,1674
107,1168,1673
108,1184,1673
109,1408,1687
110,1200,1687
111,2304,1723
112,1200,1724
113,1200,1724
114,1200,1725
115,1200,1726
116,1184,1742
117,1168,1740
118,1200,1740
119,1184,1739
120,4016,1758
121,25301,2272
122,56236,3877
123,65535,6029
124,65535,8181
125,65535,10334
126,65535,12479
127,38056,13707
128,1216,13709
129,1216,13710
130,1008,13721
131,1136,13736
132,1200,13760
133,1216,13760
134,65535,15915
135,65535,18060
136,65535,20204
137,65535,22350
138,65535,24495
139,65535,26633
140,65535,28777
141,65535,30885
142,65535,33029
143,65535,35174
144,65535,37318
145,65535,39463
146,65535,41608
147,65535,43753
148,65535,45898
149,65535,48043
150,65535,50094
151,65535,51435
152,65535,51745
153,65535,51745
154,65535,51745
155,65535,51745
156,65535,51745
157,65535,52661
158,62222,54694
159,52732,56411
160,45434,57892
161,39048,59156
162,33463,60231
163,28838,61152
164,25509,59818
165,22789,58393
166,20420,56889
167,18436,55319
168,17139,53706
169,21236,52229
170,19460,50694
171,17860,49104
172,15507,47437
173,11426,45633
174,10962,43814
175,8593,41916
176,6273,39941
177,1184,37796
178,976,35644
179,1200,33499
180,9954,31646
181,22453,30210
182,27846,28954
183,29894,27766
184,33255,26690
185,36216,25713
186,39609,24848
187,39288,23974
188,32759,22991
189,32199,22307
190,33399,21906
191,30166,21610
192,30855,21523
193,27542,21480
194,27014,21530
195,24741,21595
196,20436,21595
197,17908,21578
198,12498,21423
199,8129,20986
200,6337,20549
201,6353,20165
202,5073,19817
203,1456,19485
204,1200,19160
205,1744,18931
206,1184,18762
207,1152,18761
208,1168,18767
209,992,18760
210,976,18461
211,976,17745
212,992,16850
213,992,15886
214,2784,14871
215,1136,13701
216,1200,12421
217,1184,11151
218,1216,10100
219,960,9058
220,976,7978
221,960,7004
222,976,6008
223,976,5122
224,1152,4260
225,1168,3475
226,1168,2832
227,1200,2275
228,1408,1906
229,1200,1675
230,1280,1506
231,1408,1341
232,1376,1218
233,1264,1212
234,1408,1219
235,1408,1208
236,1376,1214
237,1280,1218
238,1376,1225
239,1168,1231
240,1392,1245
241,1392,1259
242,1408,1273
243,1392,1286
244,1408,1240
245,1408,1249
246,1280,1252
247,1408,1259
248,1376,1265
249,1248,1274
250,1264,1284
251,1392,1298
252,1408,1313
253,1408,1327
254,912,1319
255,1280,1323
256,1424,1331
257,1424,1339
258,1392,1338
259,1216,1339
260,1184,1336
261,1264,1331
262,1408,1332
263,1280,1332
264,1408,1332
265,1424,1333
266,1392,1333
267,1424,1338
268,1408,1339
269,1424,1348
270,1184,1341
271,1232,1336
272,1248,1330
273,2176,1356
274,10482,1659
275,28406,2559
276,47562,4101
277,65535,6239
278,65535,8378
279,65535,10521
280,65535,12663
281,65535,14801
282,65535,16939
283,62334,18969
284,44938,20437
285,31863,21456
286,53228,23183
287,65535,25320
288,65535,27458
289,65535,29602
290,65535,31747
291,65535,33890
292,65535,36027
293,65535,38169
294,65535,40307
295,65535,42444
296,65535,44582
297,65535,46719
298,65535,48856
299,65535,50993
300,65535,53138
301,65535,55282
302,65535,57425
303,65535,59537
304,65535,61372
305,65535,62610
306,65535,63209
307,65535,63209
308,65535,63209
309,65535,63209
310,65535,63209
311,65535,63209
312,65535,63209
313,65535,63315
314,65535,64002
315,65535,65124
316,55964,65215
317,39096,64334
318,20868,62845
319,6913,60891
320,1136,58745
321,992,56593
322,992,54442
323,992,52290
324,1008,50139
325,976,47987
326,1008,45837
327,992,43685
328,688,41524
329,992,39372
330,992,37221
331,976,35069
332,7537,33135
333,16355,31496
334,9602,29632
335,19204,28087
==================================================

