=== Packet at 2025-09-22T19:01:14.330646 ===
From: 127.0.0.1:58470
Size: 4979 bytes
Data:
send0,20868,20868
1,14979,17923
2,11410,15752
3,12258,14878
4,8129,13528
5,5761,12234
6,3808,11030
7,2544,9969
8,1456,9023
9,1184,8239
10,4577,7906
11,4481,7621
12,6129,7506
13,8593,7584
14,11762,7862
15,13475,8213
16,15587,8647
17,20708,9317
18,20340,9897
19,24725,10638
20,23781,11264
21,31399,12179
22,29574,12936
23,30214,13655
24,33239,14439
25,33543,15174
26,38056,16021
27,36056,16737
28,36056,17403
29,43657,18278
30,40089,18919
31,39144,19724
32,42425,20758
33,40425,21697
34,42617,22846
35,41977,24054
36,43641,25381
37,48523,26914
38,45434,28380
39,44954,29839
40,48891,31316
41,46762,32725
42,50891,34217
43,47018,35498
44,48363,36718
45,48379,37882
46,45274,38871
47,44266,39657
48,44490,40462
49,45738,41162
50,49115,42007
51,46474,42509
52,45242,43031
53,48523,43642
54,45258,44042
55,45754,44449
56,46042,44715
57,47322,45091
58,48859,45518
59,49819,45723
60,49819,46047
61,52428,46490
62,51387,46789
63,56476,47324
64,55020,47737
65,59581,48324
66,65535,49054
67,65535,49621
68,65535,50291
69,65535,50977
70,65535,51532
71,65535,52158
72,1216,50502
73,1216,48975
74,1200,47403
75,1184,45830
76,1168,44360
77,1184,42924
78,35496,42624
79,65535,43284
80,65535,43831
81,65535,44466
82,65535,45143
83,65535,45710
84,65535,46386
85,65535,47045
86,65535,47695
87,65535,48302
88,65535,48858
89,65535,49382
90,65535,49906
91,65535,50343
92,65535,50814
93,65535,51116
94,65535,51467
95,65535,51665
96,65535,51665
97,65535,51665
98,65535,51665
99,65535,51665
100,65535,51665
101,65535,51665
102,60125,53629
103,50395,55268
104,44490,56711
105,33671,57794
106,23989,58555
107,15283,59025
108,4785,58001
109,976,55849
110,1152,53703
111,1152,51557
112,1168,49411
113,1184,47266
114,6321,45292
115,24469,43924
116,19652,42394
117,31687,41266
118,65535,41266
119,65535,41266
120,65535,41266
121,65535,41266
122,65535,41266
123,65535,41266
124,65535,41266
125,65535,41266
126,65535,41266
127,65535,41266
128,65535,41266
129,65535,41266
130,65535,41266
131,65535,41266
132,65535,41446
133,65535,41951
134,52972,42234
135,38328,42389
136,23221,42363
137,16371,42399
138,11666,42629
139,7633,42851
140,4352,42957
141,2816,43013
142,1200,43014
143,1200,43014
144,1200,42844
145,1216,42069
146,992,41447
147,1184,40430
148,1184,38285
149,1168,36139
150,1184,33994
151,1184,31849
152,1184,29704
153,1184,27559
154,1168,25414
155,1168,23268
156,928,21114
157,960,18962
158,976,16810
159,960,14657
160,992,12506
161,1168,10360
162,1184,8215
163,1152,6069
164,1168,4343
165,1280,3108
166,1200,2374
167,1184,1867
168,1184,1518
169,1216,1304
170,1184,1198
171,1184,1144
172,1376,1150
173,1424,1157
174,1408,1164
175,1440,1172
176,1408,1186
177,1184,1186
178,1184,1186
179,1184,1186
180,1216,1187
181,1184,1187
182,1216,1188
183,1216,1189
184,1216,1191
185,1232,1193
186,1216,1203
187,1184,1210
188,1216,1218
189,1184,1226
190,1248,1234
191,1248,1237
192,4080,1333
193,7617,1549
194,8689,1800
195,7393,2003
196,4561,2115
197,992,2109
198,992,2103
199,976,2095
200,960,2087
201,928,2079
202,1728,2090
203,11170,2415
204,30855,3397
205,44730,4840
206,35560,5978
207,37800,7199
208,42697,8582
209,55980,10409
210,64926,12533
211,65535,14678
212,61342,16682
213,54252,18450
214,48811,20036
215,46778,21554
216,46602,23067
217,48091,24631
218,53916,26388
219,65535,28533
220,65535,30675
221,65535,32818
222,65535,34867
223,65535,36797
224,65535,38692
225,65535,40630
226,65535,42663
227,64014,44764
228,53116,46501
229,53980,48268
230,52988,50002
231,50907,51668
232,47306,53187
233,40681,54171
234,36072,54345
235,31495,53904
236,24549,53537
237,21236,52985
238,14083,52031
239,6801,50392
240,4481,48377
241,3792,46319
242,4000,44407
243,6353,42811
244,11906,41580
245,11506,40405
246,9730,39176
247,8625,37860
248,6545,36281
249,1776,34156
250,976,32004
251,976,29852
252,976,27700
253,1232,25556
254,10466,23721
255,13203,21976
256,16131,20330
257,15603,18716
258,17860,17541
259,15043,16243
260,17315,15054
261,18868,13986
262,14803,12902
263,8161,11818
264,1152,10654
265,1168,9643
266,1184,8865
267,960,8189
268,1168,7758
269,1216,7572
270,1184,7462
271,1168,7375
272,1264,7283
273,1408,7119
274,1424,6769
275,1392,6432
276,1280,6150
277,1184,5902
278,1264,5726
279,1424,5715
280,1440,5730
281,1408,5744
282,2752,5804
283,6081,5965
284,11442,5998
285,14003,6025
286,17876,6083
287,21684,6285
288,20740,6381
289,21893,6610
290,23701,6823
291,26101,7064
292,26630,7458
293,31431,8234
294,33527,9313
295,36760,10499
296,35224,11634
297,35560,12787
298,32999,13848
299,31447,14856
300,31127,15854
301,30951,16847
302,30887,17834
303,33031,18888
304,35304,20018
305,35512,21155
306,35464,22294
307,35768,23447
308,33175,24511
309,30438,25478
310,29414,26411
311,28390,27310
312,27542,28136
313,28838,28895
314,29926,29511
315,30198,30051
316,29110,30425
317,28358,30648
318,27542,30874
319,26598,31031
320,29094,31211
321,28614,31295
322,28630,31361
323,29638,31302
324,29910,31181
325,32743,31047
326,31927,30937
327,32407,30832
328,33959,30864
329,31687,30872
330,34167,30974
331,34519,31093
==================================================

