=== Packet at 2025-09-22T18:59:30.230810 ===
From: 61.98.214.249:14505
Size: 4982 bytes
Data:
send0,32151,32151
1,33415,32783
2,33463,33009
3,33927,33239
4,31127,32816
5,29078,32193
6,28582,31677
7,28646,31298
8,28790,31019
9,31159,31033
10,33927,31296
11,33751,31501
12,33543,31658
13,33479,31788
14,31207,31749
15,31367,31725
16,32007,31742
17,31895,31750
18,34247,31882
19,31191,31847
20,30839,31799
21,30855,31756
22,30102,31684
23,29670,31600
24,29094,31500
25,27638,31351
26,28662,31252
27,29190,31178
28,29126,31107
29,29670,31059
30,29158,30960
31,29062,30815
32,29174,30672
33,29126,30512
34,29174,30446
35,27030,30378
36,29094,30395
37,29126,30411
38,28054,30448
39,26246,30420
40,25717,30285
41,25525,30166
42,25765,30038
43,27318,29895
44,29926,29748
45,31399,29570
46,31159,29371
47,31143,29184
48,30679,28919
49,27622,28891
50,27062,28901
51,27078,28902
52,27590,28938
53,30070,28973
54,32215,28938
55,35272,28913
56,33783,28849
57,34247,28768
58,34167,28701
59,31191,28693
60,34247,28750
61,32919,28837
62,32647,28901
63,32423,28977
64,31959,28967
65,31719,28969
66,31191,28887
67,33479,28801
68,30663,28784
69,27286,28736
70,29318,28779
71,29366,28812
72,29366,28939
73,29334,29028
74,28902,29148
75,28630,29337
76,28806,29540
77,28550,29772
78,28582,29994
79,26470,30080
80,27798,30156
81,28358,30227
82,28582,30338
83,28838,30415
84,28614,30551
85,28614,30712
86,28870,30885
87,31927,31056
88,32263,31228
89,31703,31304
90,31895,31338
91,30951,31314
92,30406,31291
93,32135,31315
94,29830,31347
95,28038,31379
96,30166,31497
97,29174,31584
98,29878,31601
99,29126,31609
100,28854,31532
101,29350,31471
102,29094,31324
103,29686,31251
104,29590,31225
105,27030,31069
106,29110,30968
107,29574,30846
108,30086,30751
109,29878,30649
110,30118,30539
111,30631,30460
112,30406,30322
113,30374,30235
114,31367,30209
115,28886,30115
116,26614,29938
117,26037,29741
118,26021,29533
119,26005,29343
120,26230,29154
121,26886,29019
122,31623,29059
123,30919,29019
124,31431,29072
125,31175,29177
126,31223,29212
127,31911,29303
128,29558,29293
129,31943,29387
130,32151,29496
131,32919,29615
132,32663,29734
133,32455,29827
134,32903,29937
135,32423,30117
136,32167,30219
137,32615,30320
138,30374,30330
139,30631,30355
140,31703,30408
141,31399,30433
142,31207,30460
143,31367,30493
144,30903,30478
145,33287,30624
146,30470,30753
147,30070,30887
148,29638,31008
149,28406,31088
150,29094,31183
151,29622,31275
152,29622,31208
153,30599,31197
154,29558,31135
155,29174,31068
156,29862,31023
157,29350,30937
158,29334,30930
159,26278,30741
160,25525,30520
161,25493,30273
162,25973,30050
163,26838,29862
164,29318,29743
165,31399,29709
166,31111,29674
167,31111,29623
168,31239,29652
169,30871,29660
170,26758,29495
171,26278,29325
172,26278,29160
173,30054,29117
174,28102,29023
175,26534,28798
176,26246,28657
177,29878,28651
178,30374,28675
179,28838,28690
180,26566,28606
181,26005,28485
182,26021,28365
183,26278,28221
184,28022,28170
185,30102,28201
186,30935,28236
187,30855,28287
188,32151,28381
189,29910,28502
190,27142,28556
191,26246,28581
192,26037,28583
193,27030,28589
194,27142,28517
195,30454,28485
196,31159,28487
197,33191,28556
198,32183,28588
199,32423,28639
200,29606,28734
201,29030,28826
202,28902,28913
203,29094,28881
204,29334,28922
205,32263,29113
206,33463,29354
207,34007,29492
208,33671,29602
209,33527,29758
210,30919,29903
211,31959,30101
212,32711,30324
213,32135,30520
214,32215,30659
215,31639,30711
216,31735,30737
217,31159,30747
218,32647,30764
219,30631,30788
220,28374,30829
221,26518,30838
222,26021,30838
223,26838,30831
224,26262,30802
225,27606,30707
226,29878,30664
227,30102,30561
228,30647,30510
229,30166,30435
230,28806,30408
231,26550,30325
232,26069,30231
233,26053,30130
234,26486,30035
235,28134,29897
236,30406,29795
237,30935,29693
238,31463,29619
239,31111,29539
240,30615,29529
241,29094,29433
242,30182,29349
243,30935,29309
244,30631,29256
245,30214,29208
246,30390,29164
247,29846,29120
248,31367,29077
249,29350,29034
250,30871,29118
251,26998,29134
252,28102,29203
253,28806,29269
254,28646,29348
255,30727,29452
256,28806,29416
257,28582,29366
258,29094,29314
259,28406,29255
260,28294,29238
261,26117,29224
262,27574,29274
263,28534,29357
264,29606,29461
265,29414,29503
266,29814,29484
267,30599,29472
268,30599,29444
269,31207,29447
270,30983,29459
271,29846,29484
272,30631,29499
273,31143,29506
274,31735,29543
275,31623,29590
276,31895,29640
277,31607,29699
278,31367,29699
279,31607,29774
280,31447,29793
281,30663,29915
282,27910,29909
283,26838,29843
284,26598,29775
285,26758,29643
286,27638,29604
287,27030,29552
288,28086,29518
289,27526,29489
290,26998,29446
291,28598,29529
292,27510,29527
293,27062,29477
294,27062,29393
295,27094,29315
296,27254,29230
297,29862,29205
298,31447,29234
299,32199,29267
300,31879,29297
301,31687,29358
302,29414,29317
303,27638,29201
304,30599,29163
305,29382,29088
306,28870,28987
307,29414,28914
308,29574,28854
309,29894,28797
310,29398,28729
311,29302,28684
312,29350,28732
313,29078,28806
314,29350,28898
315,29830,29000
316,27062,28981
317,28806,29040

==================================================

