=== Packet at 2025-09-22T18:59:40.267236 ===
From: 61.98.214.249:14505
Size: 4982 bytes
Data:
send0,32151,32151
1,33415,32783
2,33463,33009
3,33927,33239
4,31127,32816
5,29078,32193
6,28582,31677
7,28646,31298
8,28790,31019
9,31159,31033
10,33927,31296
11,33751,31501
12,33543,31658
13,33479,31788
14,31207,31749
15,31367,31725
16,32007,31742
17,31895,31750
18,34247,31882
19,31191,31847
20,30839,31799
21,30855,31756
22,30102,31684
23,29670,31600
24,29094,31500
25,27638,31351
26,28662,31252
27,29190,31178
28,29126,31107
29,29670,31059
30,29158,30960
31,29062,30815
32,29174,30672
33,29126,30512
34,29174,30446
35,27030,30378
36,29094,30395
37,29126,30411
38,28054,30387
39,26246,30223
40,25717,29949
41,25525,29675
42,25765,29416
43,27318,29210
44,29926,29168
45,31399,29169
46,31159,29141
47,31143,29116
48,30679,28997
49,27622,28878
50,27062,28752
51,27078,28626
52,27590,28542
53,30070,28555
54,32215,28659
55,35272,28914
56,33783,29085
57,34247,29253
58,34167,29421
59,31191,29472
60,34247,29642
61,32919,29770
62,32647,29886
63,32423,29996
64,31959,30089
65,31719,30245
66,31191,30315
67,33479,30460
68,30663,30547
69,27286,30582
70,29318,30702
71,29366,30830
72,29366,30950
73,29334,31017
74,28902,30983
75,28630,30890
76,28806,30812
77,28550,30726
78,28582,30656
79,26470,30617
80,27798,30642
81,28358,30684
82,28582,30718
83,28838,30676
84,28614,30556
85,28614,30334
86,28870,30171
87,28166,29968
88,28550,29781
89,27350,29653
90,24709,29335
91,24037,29039
92,24197,28757
93,24773,28502
94,24821,28264
95,28918,28171
96,29670,28120
97,30855,28033
98,30134,28015
99,29894,28102
100,26358,28003
101,25237,27866
102,24981,27719
103,25589,27595
104,25237,27472
105,26053,27387
106,25333,27271
107,25493,27169
108,26550,27101
109,26037,27087
110,26294,27037
111,25861,26953
112,26085,26870
113,26358,26787
114,26870,26729
115,29398,26755
116,31991,26859
117,32711,27011
118,33511,27176
119,33511,27382
120,31207,27598
121,32407,27877
122,33399,28184
123,33751,28483
124,33975,28788
125,33767,28950
126,33959,29093
127,33431,29179
128,32935,29272
129,32999,29376
130,31127,29535
131,30422,29708
132,31687,29931
133,31431,30126
134,33191,30391
135,31111,30560
136,30422,30729
137,30454,30895
138,29862,31005
139,29910,31134
140,29158,31230
141,27318,31278
142,28294,31352
143,28390,31419
144,28582,31477
145,28390,31443
146,28342,31321
147,28390,31177
148,28326,31004
149,28902,30851
150,28326,30755
151,25797,30534
152,27798,30348
153,28342,30167
154,28598,29988
155,28822,29823
156,28646,29646
157,29414,29512
158,28838,29376
159,28870,29238
160,29030,29168
161,26278,29030
162,24213,28781
163,23701,28523
164,23733,28208
165,23957,27970
166,26262,27831
167,28806,27776
168,29830,27775
169,29702,27768
170,29686,27786
171,27814,27802
172,25221,27700
173,24309,27564
174,24437,27426
175,25573,27332
176,25957,27252
177,29142,27277
178,29654,27321
179,29670,27347
180,29830,27397
181,29142,27509
182,27782,27508
183,29110,27534
184,30166,27586
185,30198,27632
186,30422,27691
187,31127,27748
188,31223,27828
189,31447,27914
190,32151,28018
191,31943,28206
192,31943,28464
193,31623,28728
194,32135,29008
195,32231,29284
196,32167,29481
197,31959,29586
198,31895,29655
199,31623,29719
200,31463,29778
201,30983,29884
202,28102,29980
203,29622,30157
204,30390,30355
205,30070,30505
206,29830,30634
207,29814,30657
208,29126,30639
209,29062,30619
210,28582,30577
211,28134,30544
212,26294,30494
213,26822,30418
214,27638,30333
215,28294,30270
216,28166,30195
217,28390,30104
218,28358,30008
219,28550,29912
220,28614,29794
221,30390,29742
222,30871,29706
223,31111,29689
224,30679,29641
225,27830,29494
226,25573,29274
227,24997,29042
228,24949,28810
229,25029,28591
230,27526,28459
231,29894,28423
232,30374,28499
233,30679,28534
234,30166,28527
235,28342,28469
236,28598,28428
237,29862,28430
238,30871,28488
239,31111,28556
240,31399,28650
241,31895,28775
242,31911,28962
243,32423,29149
244,32199,29301
245,31415,29405
246,30374,29479
247,31687,29589
248,32183,29716
249,31991,29831
250,31879,29940
251,32135,29998
252,31175,30008
253,30887,30001
254,30647,30000
255,30342,30083
256,27590,30151
257,29142,30289
258,29606,30444
259,29670,30599
260,29350,30659
261,29110,30633
262,29062,30590
263,28566,30519
264,28326,30458
265,28358,30458
266,25253,30347
267,23445,30133
268,23029,29872
269,23237,29609
270,24549,29381
271,26806,29211
272,29062,29116
273,29910,29032
274,29926,28957
275,29926,28907
276,27638,28816
277,25333,28604
278,24789,28357
279,24757,28116
280,25013,27887
281,26822,27710
282,29654,27660
283,30695,27653
284,30599,27652
285,30887,27670
286,29318,27727
287,25765,27615
288,24773,27454
289,24437,27279
290,24581,27120
291,25093,26986
292,28870,26980
293,30214,27035
294,30198,27097
295,30358,27164
296,30166,27328
297,26005,27413
298,24421,27460
299,24037,27486
300,24981,27501
301,24517,27424
302,29654,27444
303,29654,27436
304,30422,27452
305,30390,27468
306,30422,27560
307,27638,27637
308,29958,27809
309,31431,28032
310,31495,28248
311,31991,28420
312,32263,28507
313,31943,28549
314,31879,28592
315,31911,28626
316,31687,28705
317,29558,28831

==================================================

