=== Packet at 2025-09-22T19:13:56.372165 ===
From: 61.98.214.249:4423
Size: 4982 bytes
Data:
send0,65535,65535
1,65535,65535
2,62382,64484
3,65535,64746
4,65535,64904
5,65535,65009
6,64750,64972
7,65535,65042
8,65535,65097
9,65535,65141
10,65535,65177
11,64430,65114
12,65535,65147
13,65535,65174
14,65535,65198
15,65535,65219
16,65535,65238
17,65535,65254
18,65535,65269
19,65535,65282
20,64190,65230
21,57261,64868
22,65535,64897
23,57805,64602
24,55772,64248
25,65535,64298
26,61198,64183
27,65535,64231
28,59789,64078
29,65535,64127
30,63198,64049
31,58829,63825
32,65535,63930
33,64446,63894
34,59645,63698
35,65535,63698
36,65166,63711
37,65535,63711
38,61374,63573
39,65535,63573
40,61934,63453
41,59581,63291
42,65535,63291
43,62718,63197
44,65535,63197
45,65535,63197
46,65535,63197
47,65535,63197
48,65535,63197
49,65535,63197
50,65535,63242
51,65535,63518
52,65535,63518
53,65535,63776
54,65535,64101
55,65535,64101
56,65535,64246
57,65535,64246
58,65535,64437
59,65535,64437
60,65535,64515
61,65535,64738
62,63438,64669
63,65535,64705
64,59405,64697
65,56444,64394
66,64430,64369
67,65535,64369
68,58365,64269
69,55740,63943
70,61950,63943
71,57357,63869
72,65535,63869
73,60125,63782
74,58013,63532
75,63950,63479
76,59837,63289
77,65535,63289
78,62718,63195
79,65535,63195
80,63982,63143
81,65535,63143
82,65535,63143
83,62942,63057
84,65535,63057
85,63422,62986
86,65535,62986
87,65535,62986
88,63646,62923
89,65535,62923
90,63182,62845
91,62974,62760
92,65535,62830
93,62110,62715
94,65535,62920
95,62094,63108
96,60333,62972
97,65535,62972
98,62862,63121
99,65535,63448
100,62910,63480
101,65535,63753
102,63982,63701
103,65535,63881
104,65535,64132
105,61374,64046
106,65535,64236
107,65535,64236
108,65535,64330
109,65535,64330
110,65535,64382
111,65535,64382
112,65535,64382
113,57613,64204
114,65535,64204
115,59085,64059
116,58525,63826
117,65535,63826
118,65535,63889
119,65535,63889
120,65535,63967
121,65535,64052
122,65535,64052
123,62638,64070
124,64654,64041
125,60141,63976
126,58333,63909
127,65535,63909
128,65535,63998
129,65535,63998
130,65535,64086
131,65535,64086
132,65535,64137
133,61149,63991
134,65535,63991
135,65535,64130
136,65422,64126
137,65535,64126
138,57533,63859
139,49915,63339
140,55756,63013
141,50939,62526
142,50379,62021
143,65535,62285
144,65535,62285
145,65535,62500
146,65535,62734
147,65535,62734
148,64190,62689
149,53452,62286
150,58333,62046
151,52428,61609
152,61854,61486
153,60365,61411
154,65535,61440
155,65535,61620
156,65535,61860
157,65535,61860
158,65535,61860
159,65535,61860
160,54668,61498
161,65535,61498
162,55692,61170
163,61838,61192
164,65535,61192
165,65535,61192
166,65535,61196
167,65535,61196
168,65535,61463
169,65535,61984
170,57293,62035
171,53740,62128
172,61101,62486
173,57021,62202
174,65535,62202
175,65535,62202
176,65535,62202
177,65535,62202
178,65535,62247
179,65535,62649
180,65535,62890
181,61630,63196
182,65535,63319
183,63214,63414
184,65535,63414
185,65535,63414
186,65535,63414
187,65535,63414
188,65535,63414
189,65535,63414
190,64654,63747
191,52363,63308
192,48859,63080
193,55180,62858
194,59277,62649
195,64526,62616
196,63502,62548
197,64174,62503
198,65535,62503
199,65535,62503
200,54012,62393
201,48603,62222
202,57325,62096
203,51851,61924
204,51067,61442
205,60925,61288
206,63758,61229
207,65022,61212
208,65535,61212
209,65535,61212
210,65535,61212
211,57021,61058
212,63390,60986
213,55708,60736
214,53932,60349
215,64238,60306
216,65422,60302
217,65535,60302
218,65535,60302
219,65535,60302
220,60829,60175
221,57357,60341
222,57325,60624
223,64638,60939
224,60557,60982
225,64638,60985
226,62446,60950
227,65535,60995
228,65535,60995
229,63678,60934
230,63710,61257
231,63934,61768
232,65535,62042
233,65535,62498
234,65535,62980
235,65535,63134
236,65535,63193
237,65535,63210
238,65535,63210
239,65535,63210
240,65535,63210
241,65535,63494
242,65535,63565
243,65535,63893
244,65535,64280
245,65535,64323
246,65535,64327
247,65535,64327
248,65535,64327
249,65535,64327
250,65518,64483
251,65535,64755
252,65535,65029
253,65535,65059
254,65535,65225
255,65535,65255
256,65535,65358
257,65535,65358
258,65535,65358
259,65535,65420
260,65535,65481
261,65535,65534
262,65535,65534
263,65535,65534
264,65535,65534
265,65535,65534
266,65535,65534
267,65535,65534
268,65535,65534
269,65535,65534
270,65535,65534
271,65535,65534
272,65535,65534
273,65535,65534
274,65535,65534
275,65535,65534
276,65535,65534
277,65535,65534
278,65198,65523
279,65535,65523
280,65535,65523
281,65535,65523
282,65535,65523
283,65535,65523
284,65535,65523
285,65535,65523
286,65535,65523
287,65535,65523
288,65535,65523
289,65278,65515
290,64142,65468
291,63902,65414
292,65535,65414
293,65535,65414
294,65535,65414
295,65535,65414
296,64638,65384
297,65535,65384
298,65422,65380
299,65535,65380
300,65535,65380
301,65535,65380
302,65535,65380
303,64414,65343
304,65535,65343
305,65535,65343
306,64398,65305
307,65535,65305
308,64926,65296
309,64222,65252
310,65535,65252
311,65470,65250
312,65535,65250
313,65535,65250
314,65535,65250
315,65535,65250
316,65535,65250
317,65535,65250

==================================================

